SC_CODE,SC_NAME,SC_GROUP,SC_TYPE,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,NO_TRADES,NO_OF_SHRS,NET_TURNOV,TDCLOINDI,ISIN_CODE,TRADING_DATE,FILLER2,FILLER3
540385,KDLL        ,XT,Q,24.00,24.00,23.85,24.00,24.00,24.00,19,3343,80230.00,,INE081R01016,15-Apr-20,,
540395,CHEMCRUX    ,M ,Q,78.00,82.00,78.00,82.00,82.00,72.00,5,10000,799200.00,,INE298W01016,15-Apr-20,,
540396,MANOMAY     ,M ,Q,25.60,31.80,25.60,28.70,31.80,31.90,2,8000,229600.00,,INE784W01015,15-Apr-20,,
540401,MAXIMUS     ,T ,Q,70.00,70.00,70.00,70.00,70.00,70.25,1,35,2450.00,,INE544W01013,15-Apr-20,,
540403,CLEDUCATE   ,B ,Q,32.00,33.00,31.00,32.50,33.00,31.50,261,17490,566882.00,,INE201M01011,15-Apr-20,,
540405,OCEANIC     ,B ,Q,31.70,31.75,29.30,31.30,31.30,30.30,24,3302,102562.00,,INE711V01010,15-Apr-20,,
540425,SHANKARA    ,A ,Q,245.55,256.80,234.00,239.20,239.70,245.55,978,8481,2080347.00,,INE274V01019,15-Apr-20,,
540497,SCHAND      ,B ,Q,39.10,40.15,38.00,39.00,39.00,39.50,93,7709,300299.00,,INE807K01035,15-Apr-20,,
540519,MEERA       ,M ,Q,45.00,45.00,45.00,45.00,45.00,44.00,1,1200,54000.00,,INE343X01018,15-Apr-20,,
540526,IRBINVIT    ,IF,Q,27.89,29.95,27.79,29.15,29.05,27.28,23,57500,1667100.00,,INE183W23014,15-Apr-20,,
540530,HUDCO       ,A ,Q,22.90,23.20,22.10,22.35,22.35,22.15,628,116468,2631455.00,,INE031A01017,15-Apr-20,,
540544,PSPPROJECT  ,B ,Q,363.90,364.25,348.30,351.85,353.20,360.75,314,2194,778984.00,,INE488V01015,15-Apr-20,,
540545,BGJL        ,B ,Q,61.60,61.80,61.60,61.80,61.80,61.50,3,2000,123349.00,,INE986W01016,15-Apr-20,,
540565,INDIGRID    ,IF,Q,90.05,91.15,90.05,91.15,91.15,89.50,4,6804,616391.00,,INE219X23014,15-Apr-20,,
540575,STARCEMENT  ,A ,Q,72.00,76.90,72.00,73.05,73.00,74.45,210,4632,341745.00,,INE460H01021,15-Apr-20,,
540590,RIDDHICORP  ,T ,Q,190.00,190.00,190.00,190.00,190.00,196.00,1,1,190.00,,INE325X01015,15-Apr-20,,
540595,TEJASNET    ,A ,Q,38.80,39.00,38.80,39.00,39.00,37.15,10,3119,121637.00,,INE010J01012,15-Apr-20,,
540596,ERIS        ,A ,Q,464.90,527.45,464.90,497.70,501.15,461.40,950,5237,2588095.00,,INE406M01024,15-Apr-20,,
540602,GTPL        ,B ,Q,56.00,61.60,56.00,59.85,60.00,51.75,630,14551,867533.00,,INE869I01013,15-Apr-20,,
540611,AUBANK      ,A ,Q,500.20,507.20,490.00,500.55,506.55,499.10,1839,16873,8415000.00,,INE949L01017,15-Apr-20,,
540615,7NR         ,B ,Q,34.50,34.50,34.50,34.50,34.50,36.30,8,92,3174.00,,INE413X01019,15-Apr-20,,
540621,BHAGYAPROP  ,B ,Q,19.00,19.00,19.00,19.00,19.00,19.55,6,5000,95000.00,,INE363W01018,15-Apr-20,,
540642,SALASAR     ,B ,Q,80.95,82.30,75.50,76.65,76.65,79.60,86,679,53629.00,,INE170V01019,15-Apr-20,,
540647,GANGESSEC   ,B ,Q,22.60,23.50,21.70,21.80,21.80,22.50,38,1667,38245.00,,INE335W01016,15-Apr-20,,
540649,AVADHSUGAR  ,B ,Q,142.05,148.00,136.65,137.35,138.10,143.80,316,6446,903416.00,,INE349W01017,15-Apr-20,,
540650,MAGADHSUGAR ,B ,Q,80.00,81.75,76.10,76.20,76.20,80.10,461,5054,397909.00,,INE347W01011,15-Apr-20,,
540653,SINTEXPLAST ,T ,Q,0.89,0.89,0.85,0.89,0.89,0.85,166,527284,468673.00,,INE501W01021,15-Apr-20,,
540654,GSTL        ,B ,Q,60.00,60.00,50.00,50.10,50.10,50.05,7,256,12852.00,,INE632W01016,15-Apr-20,,
540673,SIS         ,A ,Q,408.25,408.25,396.00,398.80,397.15,400.15,148,709,284513.00,,INE285J01028,15-Apr-20,,
540678,COCHINSHIP  ,A ,Q,257.00,261.90,254.85,256.70,256.70,253.15,812,9465,2435520.00,,INE704P01017,15-Apr-20,,
540679,SMSLIFE     ,B ,Q,225.20,245.85,207.65,245.85,245.85,204.90,492,6755,1634184.00,,INE320X01016,15-Apr-20,,
540680,KIOCL       ,B ,Q,69.05,71.45,69.05,71.45,71.45,68.05,73,2293,160731.00,,INE880L01014,15-Apr-20,,
540681,CHOTHANI    ,M ,Q,5.28,5.28,5.28,5.28,5.28,4.40,1,10000,52800.00,,INE344X01016,15-Apr-20,,
540686,SMRUTHIORG  ,X ,Q,98.00,98.05,98.00,98.00,98.00,95.00,12,370,36261.00,,INE172E01011,15-Apr-20,,
540691,ABCAPITAL   ,A ,Q,46.35,50.95,46.10,48.00,48.00,46.35,2427,243874,11873469.00,,INE674K01013,15-Apr-20,,
540692,APEX        ,B ,Q,243.50,252.30,226.25,236.60,236.00,229.90,1972,16096,3901204.00,,INE346W01013,15-Apr-20,,
540697,AMFL        ,B ,Q,12.29,12.29,12.29,12.29,12.29,12.54,1,1,12.00,,INE319X01018,15-Apr-20,,
540699,DIXON       ,B ,Q,3751.00,3872.00,3647.00,3704.85,3730.00,3680.50,460,1191,4493983.00,,INE935N01012,15-Apr-20,,
540700,BRNL        ,B ,Q,41.45,46.80,41.45,46.80,46.80,41.45,11,64,2712.00,,INE727S01012,15-Apr-20,,
540701,DCAL        ,A ,Q,75.30,75.30,75.30,75.30,75.30,71.75,25,2688,202406.00,,INE385W01011,15-Apr-20,,
540702,LASA        ,T ,Q,37.95,38.45,36.70,37.90,38.00,36.65,125,44065,1673516.00,,INE670X01014,15-Apr-20,,
540703,PROVESTSER  ,XT,Q,13.69,13.69,13.69,13.69,13.69,14.41,1,10,136.00,,INE438C01010,15-Apr-20,,
540704,MATRIMONY   ,B ,Q,272.00,272.20,261.90,264.10,261.90,264.70,154,1481,400025.00,,INE866R01028,15-Apr-20,,
540709,RELHOME     ,T ,Q,0.79,0.79,0.73,0.74,0.73,0.76,375,919084,685966.00,,INE217K01011,15-Apr-20,,
540710,CAPACITE    ,B ,Q,80.00,83.30,77.05,81.95,81.90,79.35,257,11857,976385.00,,INE264T01014,15-Apr-20,,
540716,ICICIGI     ,A ,Q,1199.00,1212.85,1140.00,1151.15,1151.15,1146.15,2378,19883,23429409.00,,INE765G01017,15-Apr-20,,
540719,SBILIFE     ,A ,Q,710.10,725.00,695.95,701.10,701.10,708.15,2878,35563,25139218.00,,INE123W01016,15-Apr-20,,
540724,DIAMONDYD   ,B ,Q,473.10,473.15,441.20,443.20,446.00,459.55,49,494,227168.00,,INE393P01035,15-Apr-20,,
540725,SISL        ,B ,Q,59.90,61.00,48.05,61.00,61.00,51.65,56,7319,433734.00,,INE932X01018,15-Apr-20,,
540728,SAYAJIIND   ,X ,Q,89.25,89.25,89.25,89.25,89.25,85.00,6,781,69704.00,,INE327G01032,15-Apr-20,,
540743,GODREJAGRO  ,A ,Q,374.00,419.00,368.00,386.50,386.00,363.00,1392,14614,5827220.00,,INE850D01014,15-Apr-20,,
540744,MESCON      ,XT,Q,4.15,4.15,4.15,4.15,4.15,3.96,20,2236,9279.00,,INE170N01016,15-Apr-20,,
540749,MASFIN      ,B ,Q,615.00,636.30,576.20,592.05,590.00,606.00,125,1033,627735.00,,INE348L01012,15-Apr-20,,
540750,IEX         ,A ,Q,144.10,157.20,144.10,147.45,147.45,143.95,2006,19005,2862401.00,,INE022Q01020,15-Apr-20,,
540755,GICRE       ,A ,Q,123.95,124.50,119.00,124.45,124.50,118.60,643,24102,2967824.00,,INE481Y01014,15-Apr-20,,
540757,SCPL        ,M ,Q,91.25,99.70,91.20,96.85,99.70,96.15,5,4000,373880.00,,INE501Y01019,15-Apr-20,,
540762,TIINDIA     ,A ,Q,314.95,336.45,314.95,326.40,336.45,305.90,796,4198,1394179.00,,INE974X01010,15-Apr-20,,
540767,NAM-INDIA   ,A ,Q,286.00,301.05,280.10,282.45,282.45,281.55,6685,174289,50862658.00,,INE298J01013,15-Apr-20,,
540768,MAHLOG      ,A ,Q,261.00,279.25,258.00,278.80,276.15,253.90,473,4240,1140628.00,,INE766P01016,15-Apr-20,,
540769,NIACL       ,A ,Q,127.00,131.20,121.00,123.25,123.25,120.85,4844,101732,12861275.00,,INE470Y01017,15-Apr-20,,
540774,IFGLEXPOR   ,B ,Q,95.00,95.30,92.50,92.50,92.50,91.35,10,290,27416.00,,INE133Y01011,15-Apr-20,,
540775,KHADIM      ,B ,Q,97.00,111.10,92.00,105.15,105.15,93.95,3282,68370,7168024.00,,INE834I01025,15-Apr-20,,
540776,5PAISA      ,B ,Q,169.35,170.30,149.70,162.15,162.20,159.15,67,1303,211861.00,,INE618L01018,15-Apr-20,,
540777,HDFCLIFE    ,A ,Q,480.00,488.10,468.55,470.70,470.70,477.30,6743,130775,62729907.00,,INE795G01014,15-Apr-20,,
540782,SBRANDS     ,M ,Q,4.30,4.30,4.29,4.29,4.29,4.51,2,3000,12880.00,,INE204Y01010,15-Apr-20,,
540787,ICICIB22    ,B ,Q,23.82,24.93,23.82,24.26,24.26,23.82,295,83214,2032827.00,,INF109KB15Y7,15-Apr-20,,
540789,DNAMEDIA    ,T ,Q,0.33,0.33,0.33,0.33,0.33,0.32,2,559,184.00,,INE016M01021,15-Apr-20,,
540793,HHOF1140RG  ,B ,Q,6.30,6.35,6.30,6.35,6.35,6.15,4,2300,14505.00,,INF179KB1W87,15-Apr-20,,
540794,HHOF1140RD  ,B ,Q,5.38,6.30,5.38,6.30,6.30,5.84,2,1100,6010.00,,INF179KB1W95,15-Apr-20,,
540795,DYNAMIC     ,M ,Q,19.25,21.60,19.25,21.60,21.60,18.75,2,6000,122550.00,,INE600Y01019,15-Apr-20,,
540796,RATNABHUMI  ,M ,Q,101.90,101.90,100.00,100.00,100.00,101.90,11,22000,2238000.00,,INE821Y01011,15-Apr-20,,
540797,SHALBY      ,B ,Q,65.00,66.15,59.30,61.45,61.80,62.90,1144,12167,765459.00,,INE597J01018,15-Apr-20,,
540798,FSC         ,B ,Q,98.75,98.75,98.75,98.75,98.75,94.05,6,495,48881.00,,INE935Q01015,15-Apr-20,,
540809,MRCEXIM     ,M ,Q,4.50,4.50,4.50,4.50,4.50,4.63,1,8000,36000.00,,INE333Y01017,15-Apr-20,,
540823,VITESSE     ,XT,Q,26.95,27.55,25.10,27.00,25.10,26.25,16,717,19354.00,,INE550U01014,15-Apr-20,,
540824,ASTRON      ,B ,Q,34.50,34.50,31.45,31.85,31.65,32.95,344,14226,457980.00,,INE646X01014,15-Apr-20,,
540850,JFL         ,M ,Q,6.39,6.39,6.39,6.39,6.39,6.09,3,6000,38340.00,,INE841Y01019,15-Apr-20,,
540861,IPRU3018    ,B ,Q,6.62,6.62,6.61,6.61,6.61,6.51,2,2200,14547.00,,INF109KB16Z2,15-Apr-20,,
540879,APOLLO      ,B ,Q,56.60,58.20,55.55,56.00,55.55,55.60,85,1887,107972.00,,INE713T01010,15-Apr-20,,
540900,NEWGEN      ,B ,Q,118.05,125.00,115.00,116.80,116.50,118.00,267,2241,270091.00,,INE619B01017,15-Apr-20,,
540901,PRAXIS      ,B ,Q,76.75,76.75,76.75,76.75,76.75,80.75,1,1,76.00,,INE546Y01022,15-Apr-20,,
540902,AMBER       ,B ,Q,1015.00,1112.40,1004.40,1080.20,1080.45,1014.65,1027,5501,5852457.00,,INE371P01015,15-Apr-20,,
540904,TIRUFOAM    ,X ,Q,41.00,41.00,41.00,41.00,41.00,42.85,1,1,41.00,,INE115G01015,15-Apr-20,,
540935,GALAXYSURF  ,B ,Q,1255.00,1310.00,1254.45,1289.10,1292.60,1271.30,214,1185,1528848.00,,INE600K01018,15-Apr-20,,
540945,FSSPL       ,MT,Q,1.66,1.66,1.66,1.66,1.66,1.60,1,4000,6640.00,,INE180Z01019,15-Apr-20,,
540954,IWP         ,X ,Q,25.05,27.35,24.50,25.80,25.80,26.00,49,8802,225592.00,,INE586E01020,15-Apr-20,,
540955,TDSL        ,M ,Q,21.85,21.85,20.00,20.00,20.00,19.30,3,9000,189000.00,,INE773Y01014,15-Apr-20,,
540961,SHIVAMILLS  ,B ,Q,23.50,27.80,21.05,27.75,27.80,24.75,34,1066,25810.00,,INE644Y01017,15-Apr-20,,
540975,ASTERDM     ,A ,Q,103.00,103.95,99.50,101.40,101.00,99.55,320,6761,688113.00,,INE914M01019,15-Apr-20,,
540980,YSL         ,XT,Q,8644.05,8644.05,8644.05,8644.05,8644.05,9099.00,5,5,43220.00,,INE868X01014,15-Apr-20,,
541005,KANCOTEA    ,X ,Q,24.90,24.90,22.80,24.40,22.80,23.75,8,450,11152.00,,INE398L01017,15-Apr-20,,
541006,ANGEL       ,M ,Q,7.16,7.26,7.01,7.01,7.01,7.25,4,16000,114720.00,,INE339Z01011,15-Apr-20,,
541019,HGINFRA     ,B ,Q,161.70,184.50,157.00,162.55,168.00,154.50,206,3218,524222.00,,INE926X01010,15-Apr-20,,
541096,BPLPHARMA   ,XT,Q,184.65,184.65,183.00,183.60,183.00,175.90,40,2160,398792.00,,INE365Y01019,15-Apr-20,,
541097,LIQUIDETF   ,F ,Q,1000.00,1000.01,999.99,1000.01,1000.01,1000.00,12,11478,11477893.00,,INF740KA1EU7,15-Apr-20,,
541143,BDL         ,B ,Q,237.35,237.35,222.00,223.25,223.25,233.70,401,4217,961583.00,,INE171Z01018,15-Apr-20,,
541153,BANDHANBNK  ,A ,Q,212.30,212.30,185.20,186.95,186.95,193.00,17855,995676,196055649.00,,INE545U01014,15-Apr-20,,
541154,HAL         ,A ,Q,571.00,575.00,551.00,554.20,551.55,563.60,512,4151,2329228.00,,INE066F01012,15-Apr-20,,
541161,KARDA       ,B ,Q,117.55,118.25,113.70,114.95,114.70,121.75,12,150,17447.00,,INE278R01018,15-Apr-20,,
541163,SANDHAR     ,B ,Q,150.00,159.60,147.95,158.05,158.00,150.75,70,270,42004.00,,INE278H01035,15-Apr-20,,
541178,BENARA      ,M ,Q,25.90,25.90,25.90,25.90,25.90,24.15,1,2000,51800.00,,INE495Z01011,15-Apr-20,,
541179,ISEC        ,A ,Q,349.00,351.30,319.00,321.55,320.00,343.85,1164,16305,5480824.00,,INE763G01038,15-Apr-20,,
541195,MIDHANI     ,B ,Q,218.00,221.85,205.75,208.60,208.60,218.00,3444,128991,27397769.00,,INE099Z01011,15-Apr-20,,
541228,TRL         ,M ,Q,2.92,2.92,2.92,2.92,2.92,3.07,2,8000,23360.00,,INE459Z01017,15-Apr-20,,
541233,LEMONTREE   ,A ,Q,17.75,18.30,17.55,17.65,17.60,17.95,639,79981,1422465.00,,INE970X01018,15-Apr-20,,
541269,CHEMFABALKA ,B ,Q,112.00,146.40,112.00,122.00,122.00,125.50,58,873,120074.00,,INE783X01023,15-Apr-20,,
541301,ORIENTELEC  ,A ,Q,188.70,188.70,172.25,175.05,174.90,179.35,654,252756,44261770.00,,INE142Z01019,15-Apr-20,,
541302,DHRUV       ,M ,Q,16.00,16.00,16.00,16.00,16.00,15.00,1,2000,32000.00,,INE506Z01015,15-Apr-20,,
541303,AKSHAR      ,M ,Q,7.90,7.90,7.90,7.90,7.90,7.69,1,3000,23700.00,,INE256Z01017,15-Apr-20,,
541304,INDOUS      ,M ,Q,50.00,50.00,50.00,50.00,50.00,51.25,1,1250,62500.00,,INE250Z01010,15-Apr-20,,
541309,IPRU3095    ,B ,Q,7.55,8.06,7.55,8.06,8.06,7.33,5,10168,77126.00,,INF109KC1CV2,15-Apr-20,,
541313,ICICI500    ,B ,Q,122.95,122.95,122.95,122.95,122.95,120.62,1,1,122.00,,INF109KC1CZ3,15-Apr-20,,
541336,INDOSTAR    ,A ,Q,260.45,264.90,260.00,263.10,263.00,260.75,102,730,190938.00,,INE896L01010,15-Apr-20,,
541337,MILEFUR     ,M ,Q,4.49,4.49,4.49,4.49,4.49,4.65,2,6000,26940.00,,INE424Z01011,15-Apr-20,,
541353,INNOVATORS  ,M ,Q,18.05,18.05,18.05,18.05,18.05,19.00,3,4800,86640.00,,INE870Z01015,15-Apr-20,,
541400,ZIMLAB      ,X ,Q,74.00,74.00,67.50,71.00,71.00,73.20,19,1069,75385.00,,INE518E01015,15-Apr-20,,
541403,DOLLAR      ,B ,Q,119.85,120.35,116.00,116.05,116.30,117.40,76,670,79526.00,,INE325C01035,15-Apr-20,,
541444,PALMJEWELS  ,M ,Q,16.00,16.00,16.00,16.00,16.00,19.90,1,5440,87040.00,,INE838Z01012,15-Apr-20,,
541445,WAA         ,M ,Q,17.75,21.00,17.55,20.40,21.00,19.45,10,12000,235840.00,,INE799N01012,15-Apr-20,,
541450,ADANIGREEN  ,A ,Q,183.35,191.00,183.35,187.85,188.00,183.40,1157,54900,10337656.00,,INE364U01010,15-Apr-20,,
541540,SOLARA      ,B ,Q,557.95,559.45,528.00,538.00,535.00,544.60,244,2400,1316708.00,,INE624Z01016,15-Apr-20,,
541545,TALWGYM     ,Z ,Q,0.89,0.89,0.89,0.89,0.89,0.85,2,2000,1780.00,,INE627Z01019,15-Apr-20,,
541546,GAYAHWS     ,B ,Q,0.24,0.24,0.24,0.24,0.24,0.24,4,11035,2648.00,,INE287Z01012,15-Apr-20,,
541556,RITES       ,A ,Q,238.65,246.90,235.00,240.70,241.50,237.00,1249,22601,5449383.00,,INE320J01015,15-Apr-20,,
541557,FINEORG     ,B ,Q,2065.55,2150.00,2050.35,2060.00,2055.00,2049.40,196,12600,25986703.00,,INE686Y01026,15-Apr-20,,
541578,VARROC      ,A ,Q,135.00,137.05,129.00,136.95,136.50,130.55,2827,30850,4174191.00,,INE665L01035,15-Apr-20,,
541627,HITECHWIND  ,X ,Q,13.98,14.25,13.98,14.25,14.25,13.99,6,1675,23733.00,,INE173V01013,15-Apr-20,,
541700,TCNSBRANDS  ,A ,Q,354.10,375.00,354.10,374.35,373.85,353.10,47,165,60435.00,,INE778U01029,15-Apr-20,,
541725,IDFCEOS6RG  ,B ,Q,7.02,7.02,7.02,7.02,7.02,7.60,1,5,35.00,,INF194KA14U2,15-Apr-20,,
541729,HDFCAMC     ,A ,Q,2555.05,2707.00,2555.05,2615.30,2615.30,2545.50,5941,29775,78763317.00,,INE127D01025,15-Apr-20,,
541744,TVF2G       ,B ,Q,6.11,6.11,6.11,6.11,6.11,6.05,1,20,122.00,,INF277K013J7,15-Apr-20,,
541770,CREDITACC   ,B ,Q,355.00,363.90,341.45,344.45,343.20,346.85,738,3800,1335424.00,,INE741K01010,15-Apr-20,,
541890,SPACEINCUBA ,XT,Q,0.30,0.30,0.30,0.30,0.30,0.30,3,383,114.00,,INE797Z01010,15-Apr-20,,
541929,SGIL        ,M ,Q,72.00,72.00,72.00,72.00,72.00,66.00,1,2000,144000.00,,INE00QT01015,15-Apr-20,,
541946,ICICILIQ    ,F ,Q,1000.00,1050.00,1000.00,1000.05,1000.00,1000.00,9,1369,1369051.00,,INF109KC1KT9,15-Apr-20,,
541956,IRCON       ,B ,Q,82.10,85.00,79.45,81.80,81.80,81.60,1566,64593,5304750.00,,INE962Y01021,15-Apr-20,,
541972,SETFSN50    ,B ,Q,260.00,260.00,250.00,260.00,260.00,260.00,8,57,14630.00,,INF200KA1VQ2,15-Apr-20,,
541974,MANORAMA    ,M ,Q,335.00,350.00,332.55,350.00,350.00,350.00,3,1800,610530.00,,INE00VM01010,15-Apr-20,,
541984,NIOSAG      ,B ,Q,7.55,7.55,7.55,7.55,7.55,7.55,1,1,7.00,,INF204KB1I24,15-Apr-20,,
541988,AAVAS       ,A ,Q,1185.05,1229.60,1183.45,1229.35,1229.60,1171.05,164,833,1014531.00,,INE216P01012,15-Apr-20,,
542011,GRSE        ,B ,Q,158.00,159.00,153.60,155.25,154.30,157.05,572,8601,1336236.00,,INE382Z01011,15-Apr-20,,
542013,DOLFIN      ,M ,Q,39.00,40.00,39.00,40.00,40.00,40.75,2,4000,158000.00,,INE666Y01010,15-Apr-20,,
542025,SUNRETAIL   ,M ,Q,21.10,21.10,21.10,21.10,21.10,17.60,1,3000,63300.00,,INE206Z01012,15-Apr-20,,
542046,VIVIDM      ,M ,Q,15.00,15.00,15.00,15.00,15.00,13.80,1,6000,90000.00,,INE647Z01017,15-Apr-20,,
542057,BCPL        ,M ,Q,34.50,34.50,34.50,34.50,34.50,34.50,1,8000,276000.00,,INE00SW01015,15-Apr-20,,
542066,ADANIGAS    ,A ,Q,94.90,103.25,92.70,96.75,96.75,92.85,8163,441971,43285459.00,,INE399L01023,15-Apr-20,,
542131,MAN50ETF    ,B ,Q,93.00,94.00,90.70,90.70,90.70,91.30,416,5769,524833.00,,INF769K01EG9,15-Apr-20,,
542141,TECHNOE     ,B ,Q,225.05,225.05,225.05,225.05,225.05,222.40,1,2,450.00,,INE285K01026,15-Apr-20,,
542216,DALBHARAT   ,B ,Q,504.90,560.00,504.90,544.05,550.15,494.70,2225,16610,8913957.00,,INE00R701025,15-Apr-20,,
542231,NILASPACES  ,B ,Q,0.59,0.59,0.59,0.59,0.59,0.57,4,3200,1888.00,,INE00S901012,15-Apr-20,,
542232,SRD         ,M ,Q,41.50,41.50,41.50,41.50,41.50,41.00,1,3000,124500.00,,INE01NE01012,15-Apr-20,,
542233,TREJHARA    ,T ,Q,6.10,6.10,6.10,6.10,6.10,6.03,8,879,5361.00,,INE00CA01015,15-Apr-20,,
542248,DECCAN      ,M ,Q,22.40,24.45,19.05,23.00,23.00,23.40,26,31200,649560.00,,INE452W01019,15-Apr-20,,
542285,AXITA       ,M ,Q,50.85,50.85,50.85,50.85,50.85,51.00,1,4000,203400.00,,INE02EZ01014,15-Apr-20,,
542333,CESCVENTURE ,B ,Q,141.00,146.30,136.60,145.50,146.25,139.35,293,2756,397921.00,,INE425Y01011,15-Apr-20,,
542337,SPENCER     ,B ,Q,74.60,84.00,73.95,78.85,78.85,73.45,6432,302047,24217915.00,,INE020801028,15-Apr-20,,
542351,GLOSTERLTD  ,X ,Q,491.00,545.00,470.95,471.00,471.00,469.00,68,464,226928.00,,INE350Z01018,15-Apr-20,,
542367,XELPMOC     ,B ,Q,46.20,46.20,46.20,46.20,46.20,46.15,1,100,4620.00,,INE01P501012,15-Apr-20,,
542377,AARSHYAM    ,XT,Q,3.25,3.25,3.25,3.25,3.25,3.40,1,3,9.00,,INE512R01010,15-Apr-20,,
542383,RITCO       ,M ,Q,17.15,18.25,17.15,17.50,17.15,18.05,12,19200,336320.00,,INE01EG01016,15-Apr-20,,
542399,CHALET      ,B ,Q,185.00,185.00,165.00,179.95,182.70,179.00,102,1637,285096.00,,INE427F01016,15-Apr-20,,
542460,ANUP        ,B ,Q,311.00,319.85,299.00,299.00,299.00,314.70,65,419,126702.00,,INE294Z01018,15-Apr-20,,
542484,ARVINDFASN  ,B ,Q,136.30,144.50,132.20,136.90,137.00,136.95,245,161107,22552377.00,,INE955V01021,15-Apr-20,,
542592,HBEL        ,M ,Q,117.00,117.00,117.00,117.00,117.00,117.00,1,1000,117000.00,,INE02PC01019,15-Apr-20,,
542597,MSTC        ,B ,Q,90.45,90.85,85.50,90.35,90.35,86.55,416,17664,1589131.00,,INE255X01014,15-Apr-20,,
542602,EMBASSY     ,IF,Q,349.70,385.00,349.00,369.49,369.70,345.30,150,37200,13750896.00,,INE041025011,15-Apr-20,,
542641,CKFSL       ,Z ,Q,0.33,0.33,0.33,0.33,0.33,0.32,15,53574,17679.00,,INE391Z01012,15-Apr-20,,
542649,RVNL        ,B ,Q,17.00,17.50,16.79,16.84,16.84,17.67,15019,558981,9510383.00,,INE415G01027,15-Apr-20,,
542650,METROPOLIS  ,B ,Q,1226.00,1270.00,1152.50,1258.95,1258.95,1343.35,54358,8296355,9667339740.00,,INE112L01020,15-Apr-20,,
542651,KPITTECH    ,B ,Q,41.50,42.50,40.00,40.85,40.90,40.95,299,9017,368672.00,,INE04I401011,15-Apr-20,,
542652,POLYCAB     ,B ,Q,738.00,759.95,735.00,736.75,735.00,736.80,853,8798,6561767.00,,INE455K01017,15-Apr-20,,
542654,VRFILMS     ,M ,Q,80.00,80.00,80.00,80.00,80.00,80.00,1,1000,80000.00,,INE06LG01010,15-Apr-20,,
542655,VIKASMCORP  ,B ,Q,1.00,1.01,0.93,1.01,1.01,0.97,46,96274,93145.00,,INE161L01027,15-Apr-20,,
542665,NEOGEN      ,T ,Q,400.00,400.00,379.50,382.95,383.00,381.60,49,892,344436.00,,INE136S01016,15-Apr-20,,
542669,BMW         ,X ,Q,10.37,10.37,10.37,10.37,10.37,10.37,4,61,632.00,,INE374E01021,15-Apr-20,,
542670,ARTEMISELC  ,T ,Q,135.00,135.00,128.35,135.00,135.00,135.00,3,7,911.00,,INE757T01017,15-Apr-20,,
542678,CHCL        ,M ,Q,15.30,15.30,15.30,15.30,15.30,12.75,1,2000,30600.00,,INE05BN01019,15-Apr-20,,
542682,HARISH      ,X ,Q,20.90,20.90,20.90,20.90,20.90,22.00,1,55,1149.00,,INE01K301012,15-Apr-20,,
542683,SUICH       ,MT,Q,9.50,9.90,9.50,9.90,9.90,9.43,2,3200,31040.00,,INE00CU01013,15-Apr-20,,
542684,PPL         ,B ,Q,30.95,30.95,30.95,30.95,30.95,29.50,23,5940,183843.00,,INE050001010,15-Apr-20,,
542724,EARUM       ,M ,Q,48.45,48.45,48.25,48.35,48.25,47.55,2,6000,290100.00,,INE060601015,15-Apr-20,,
542725,SBC         ,M ,Q,25.80,25.80,25.75,25.75,25.75,25.65,2,12000,309300.00,,INE04AK01010,15-Apr-20,,
542726,INDIAMART   ,B ,Q,2250.00,2250.00,2111.20,2124.40,2124.75,2236.60,202,611,1316808.00,,INE933S01016,15-Apr-20,,
542729,DCMNVL      ,B ,Q,28.25,28.25,25.20,25.90,25.20,26.95,28,245,6653.00,,INE08KP01019,15-Apr-20,,
542730,ICICIBANKN  ,B ,Q,192.50,192.50,182.11,182.11,182.11,192.80,11,85,16197.00,,INF109KC1E27,15-Apr-20,,
542747,NETFSNX150  ,B ,Q,26.25,29.00,20.75,26.00,26.00,26.25,21,922,22949.00,,INF204KB15D0,15-Apr-20,,
542752,AFFLE       ,T ,Q,1246.50,1246.50,1246.50,1246.50,1246.50,1187.15,101,6776,8446284.00,,INE00WC01019,15-Apr-20,,
542758,ICICIBANKP  ,B ,Q,126.00,126.00,104.50,110.00,110.00,100.92,14,122,12996.00,,INF109KC1E35,15-Apr-20,,
542759,SPANDANA    ,B ,Q,568.95,569.45,541.65,543.30,555.00,555.50,126,324,181961.00,,INE572J01011,15-Apr-20,,
542760,SWSOLAR     ,B ,Q,107.15,107.15,107.15,107.15,107.15,102.05,22,1991,213335.00,,INE00M201021,15-Apr-20,,
542772,IIFLWAM     ,B ,Q,999.75,1021.75,978.00,978.00,996.95,986.05,30,10106,9886488.00,,INE466L01020,15-Apr-20,,
542773,IIFLSEC     ,B ,Q,34.80,36.95,34.00,34.35,34.35,35.75,548,17904,628316.00,,INE489L01022,15-Apr-20,,
542774,APMFINVEST  ,B ,Q,17.47,17.47,11.67,13.48,13.50,14.57,28,1457,19008.00,,INE08KJ01012,15-Apr-20,,
542812,FLUOROCHEM  ,B ,Q,319.00,337.70,319.00,319.00,319.00,324.90,40,359,117102.00,,INE09N301011,15-Apr-20,,
542830,IRCTC       ,B ,Q,1265.00,1287.20,1227.00,1230.80,1230.80,1291.45,10661,109229,137172151.00,,INE335Y01012,15-Apr-20,,
